Customer ID,toplam_siparis,toplam_harcama,ilk_alis,son_alis,gecen_gun,churn
13622.0,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,331,1
13623.0,5,1818.71,2009-12-02 13:57:00,2010-11-24 13:36:00,15,0
13624.0,1,462.08,2010-11-16 13:43:00,2010-11-16 13:43:00,23,0
13625.0,1,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,231,1
13626.0,1,449.81,2010-11-25 16:12:00,2010-11-25 16:12:00,14,0
13627.0,2,607.43,2010-03-09 14:03:00,2010-08-08 14:32:00,123,1
13628.0,1,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,311,1
13629.0,8,5578.5,2010-02-11 17:34:00,2010-10-22 09:48:00,48,0
13632.0,3,1526.88,2010-04-07 10:59:00,2010-11-10 12:03:00,29,0
13634.0,11,3498.31,2010-01-10 14:26:00,2010-11-30 11:57:00,9,0
13635.0,3,1928.1299999999999,2009-12-01 09:46:00,2010-09-23 10:06:00,77,0
13639.0,1,312.93,2010-09-29 10:05:00,2010-09-29 10:05:00,71,0
13640.0,1,405.0,2010-04-07 15:33:00,2010-04-07 15:33:00,246,1
13641.0,5,1016.47,2009-12-05 13:17:00,2010-03-09 07:37:00,275,1
13642.0,3,159.92,2010-10-03 12:23:00,2010-10-03 12:33:00,67,0
13643.0,7,1637.33,2009-12-08 12:48:00,2010-11-22 15:19:00,17,0
13646.0,2,326.25,2010-11-05 12:00:00,2010-11-05 12:13:00,34,0
13647.0,4,1393.56,2010-04-15 12:55:00,2010-08-02 10:31:00,129,1
13648.0,8,1764.02,2009-12-01 18:13:00,2010-11-04 14:46:00,35,0
13649.0,5,1332.28,2010-06-30 16:35:00,2010-12-08 14:46:00,1,0
13650.0,4,1451.66,2010-01-26 08:44:00,2010-11-30 13:55:00,9,0
13651.0,1,132.65,2010-11-23 09:44:00,2010-11-23 09:44:00,16,0
13652.0,3,1475.77,2010-02-25 17:37:00,2010-12-06 09:21:00,3,0
13653.0,1,152.2,2010-08-09 08:19:00,2010-08-09 08:19:00,122,1
13654.0,5,3600.67,2009-12-02 11:43:00,2010-11-24 16:41:00,15,0
13655.0,4,1347.54,2010-04-27 09:59:00,2010-11-30 08:24:00,9,0
13656.0,2,699.2,2010-04-23 12:50:00,2010-07-28 10:48:00,134,1
13658.0,4,3386.33,2010-02-05 13:17:00,2010-11-21 16:10:00,18,0
13659.0,10,3321.68,2010-02-17 09:05:00,2010-10-19 14:09:00,51,0
13660.0,1,314.59,2010-11-04 16:10:00,2010-11-04 16:10:00,35,0
13661.0,1,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,238,1
13662.0,8,1352.35,2010-02-19 13:21:00,2010-11-19 10:58:00,20,0
13663.0,4,1858.04,2010-03-03 10:11:00,2010-11-24 13:55:00,15,0
13665.0,3,1711.6599999999999,2010-07-23 13:29:00,2010-11-18 13:06:00,21,0
13666.0,2,43.25,2009-12-04 10:48:00,2010-10-15 15:46:00,55,0
13668.0,14,6726.35,2009-12-11 14:28:00,2010-11-21 11:52:00,18,0
13669.0,1,195.0,2010-10-28 15:05:00,2010-10-28 15:05:00,42,0
13671.0,1,194.95,2010-11-10 10:50:00,2010-11-10 10:50:00,29,0
13672.0,1,233.53000000000003,2009-12-09 11:40:00,2009-12-09 11:40:00,365,1
13674.0,1,240.68,2010-10-03 10:41:00,2010-10-03 10:41:00,67,0
13676.0,2,243.9,2010-03-30 16:53:00,2010-06-18 17:30:00,174,1
13677.0,2,556.1899999999999,2010-07-07 17:25:00,2010-10-31 11:32:00,39,0
13679.0,3,281.26,2009-12-04 16:52:00,2010-08-03 12:13:00,128,1
13680.0,8,7713.25,2009-12-04 14:14:00,2010-08-25 13:05:00,106,1
13683.0,1,258.6,2010-09-08 10:00:00,2010-09-08 10:00:00,92,1
13684.0,3,529.75,2010-03-28 14:48:00,2010-11-14 11:34:00,25,0
13686.0,2,337.04,2010-11-03 13:44:00,2010-11-24 14:44:00,15,0
13687.0,1,11880.84,2010-09-27 16:30:00,2010-09-27 16:30:00,73,0
13688.0,1,375.5,2010-03-14 14:11:00,2010-03-14 14:11:00,270,1
13689.0,1,349.5,2010-09-21 10:27:00,2010-09-21 10:27:00,79,0
13691.0,1,212.78,2010-11-08 17:34:00,2010-11-08 17:34:00,31,0
13692.0,2,1626.08,2010-10-15 13:28:00,2010-10-27 09:57:00,43,0
13693.0,9,2011.82,2009-12-07 11:29:00,2010-11-30 18:21:00,9,0
13694.0,94,131443.19,2009-12-04 15:26:00,2010-12-01 12:12:00,8,0
13695.0,1,266.6,2010-05-11 11:07:00,2010-05-11 11:07:00,212,1
13696.0,3,2020.4,2010-02-11 14:17:00,2010-10-14 09:44:00,56,0
13698.0,2,465.53000000000003,2010-01-27 09:02:00,2010-04-22 11:52:00,231,1
13699.0,1,455.57,2010-06-07 13:03:00,2010-06-07 13:03:00,185,1
13700.0,3,348.34,2010-02-07 10:53:00,2010-10-18 11:38:00,52,0
13701.0,1,161.0,2010-09-19 12:39:00,2010-09-19 12:39:00,81,0
13702.0,1,135.18,2010-09-20 11:40:00,2010-09-20 11:40:00,80,0
13703.0,1,326.06,2010-10-20 13:11:00,2010-10-20 13:11:00,50,0
13705.0,5,1323.47,2010-03-25 17:19:00,2010-12-01 10:29:00,8,0
13706.0,1,300.38,2010-03-23 09:18:00,2010-03-23 09:18:00,261,1
13707.0,3,2559.45,2010-06-21 11:57:00,2010-10-06 10:05:00,64,0
13709.0,5,1263.7,2010-01-11 10:40:00,2010-09-19 15:17:00,81,0
13710.0,2,329.04,2010-04-06 12:54:00,2010-10-12 10:22:00,58,0
13711.0,7,1540.2,2009-12-15 19:04:00,2010-10-29 15:05:00,41,0
13712.0,1,537.58,2010-04-08 11:16:00,2010-04-08 11:16:00,245,1
13713.0,3,743.26,2010-05-05 16:48:00,2010-10-27 16:18:00,43,0
13714.0,1,161.35,2010-08-31 13:57:00,2010-08-31 13:57:00,100,1
13715.0,13,7403.95,2010-03-11 15:33:00,2010-12-02 08:52:00,7,0
13717.0,2,318.29,2010-08-11 09:40:00,2010-09-08 16:17:00,92,1
13719.0,6,1773.57,2010-05-17 14:36:00,2010-11-11 12:40:00,28,0
13721.0,1,217.39999999999998,2010-11-09 17:59:00,2010-11-09 17:59:00,30,0
13722.0,7,3260.0,2010-03-03 14:13:00,2010-10-15 10:18:00,55,0
13723.0,5,1009.35,2010-04-07 14:32:00,2010-11-12 16:59:00,27,0
13724.0,1,213.01,2010-03-12 15:28:00,2010-03-12 15:28:00,272,1
13727.0,6,746.57,2009-12-09 13:25:00,2010-04-07 12:14:00,246,1
13728.0,10,1839.03,2009-12-09 17:13:00,2010-11-17 13:50:00,22,0
13729.0,3,724.73,2010-01-24 14:57:00,2010-09-30 10:44:00,70,0
13733.0,2,487.03000000000003,2009-12-04 15:28:00,2010-10-25 12:18:00,45,0
13734.0,4,6701.640000000001,2010-04-16 08:42:00,2010-07-19 12:04:00,143,1
13735.0,9,6927.9800000000005,2009-12-13 13:31:00,2010-11-28 13:43:00,11,0
13736.0,5,2034.31,2009-12-06 12:07:00,2010-10-10 11:41:00,60,0
13738.0,1,440.93,2010-11-08 15:23:00,2010-11-08 15:23:00,31,0
13739.0,1,75.3,2010-06-30 10:25:00,2010-06-30 10:25:00,162,1
13740.0,4,1247.02,2009-12-02 12:22:00,2010-10-20 13:30:00,50,0
13745.0,1,477.32,2010-06-11 17:19:00,2010-06-11 17:19:00,181,1
13746.0,1,176.69,2010-10-22 11:55:00,2010-10-22 11:55:00,48,0
13747.0,2,169.79999999999998,2010-10-11 09:15:00,2010-12-01 10:37:00,8,0
13748.0,5,1320.1,2009-12-01 16:44:00,2010-12-01 09:00:00,8,0
13750.0,6,1954.92,2010-04-01 14:49:00,2010-11-24 11:07:00,15,0
13752.0,1,404.45000000000005,2010-06-30 10:23:00,2010-06-30 10:23:00,162,1
13753.0,3,1353.31,2009-12-03 10:20:00,2010-04-20 14:08:00,233,1
13754.0,1,164.45000000000002,2010-09-28 15:29:00,2010-09-28 15:29:00,72,0
13756.0,10,4017.9800000000005,2009-12-15 15:18:00,2010-12-07 11:41:00,2,0
13757.0,1,195.55,2010-02-03 12:37:00,2010-02-03 12:37:00,309,1
13758.0,10,6226.43,2009-12-01 10:06:00,2010-12-08 15:39:00,1,0
13760.0,3,1076.85,2010-04-25 13:10:00,2010-10-31 15:18:00,39,0
13761.0,4,881.52,2010-02-21 11:08:00,2010-07-25 12:50:00,137,1
13762.0,4,2165.76,2010-01-10 12:13:00,2010-04-25 15:51:00,228,1
13763.0,2,3502.48,2010-09-30 17:39:00,2010-10-18 13:25:00,52,0
13764.0,3,1431.5,2010-03-07 12:56:00,2010-05-19 15:47:00,204,1
13765.0,1,352.821,2010-02-24 13:46:00,2010-02-24 13:46:00,288,1
13766.0,1,190.35,2010-08-01 14:25:00,2010-08-01 14:25:00,130,1
13767.0,39,18320.170000000002,2009-12-01 10:52:00,2010-12-05 13:29:00,4,0
13768.0,2,875.97,2009-12-09 10:25:00,2009-12-13 10:41:00,361,1
13769.0,11,3003.9100000000003,2009-12-16 11:59:00,2010-12-07 13:28:00,2,0
13770.0,4,785.37,2009-12-09 14:44:00,2010-10-13 15:10:00,57,0
13771.0,5,3094.37,2010-02-25 12:37:00,2010-06-24 13:42:00,168,1
13772.0,5,1982.09,2010-02-23 13:55:00,2010-11-04 13:14:00,35,0
13773.0,2,301.54,2010-02-18 10:27:00,2010-11-08 11:49:00,31,0
13775.0,1,1049.66,2010-04-28 12:15:00,2010-04-28 12:15:00,225,1
13776.0,2,623.98,2010-10-07 16:07:00,2010-10-07 16:11:00,63,0
13777.0,37,30501.260000000002,2009-12-02 09:47:00,2010-12-08 15:35:00,1,0
13778.0,3,945.79,2010-05-23 13:34:00,2010-08-05 14:52:00,126,1
13779.0,1,161.13,2010-07-12 11:24:00,2010-07-12 11:24:00,150,1
13780.0,1,375.81,2010-10-28 19:51:00,2010-10-28 19:51:00,42,0
13781.0,2,650.99,2009-12-18 15:46:00,2010-04-26 14:30:00,227,1
13782.0,7,881.72,2009-12-06 12:52:00,2010-09-12 10:40:00,88,0
13783.0,4,1542.09,2010-02-04 13:47:00,2010-08-09 09:23:00,122,1
13784.0,3,447.44,2010-09-15 12:27:00,2010-10-01 08:19:00,69,0
13785.0,4,542.49,2010-09-05 16:01:00,2010-10-07 09:25:00,63,0
13786.0,6,3128.54,2009-12-03 15:32:00,2010-12-07 13:53:00,2,0
13787.0,4,913.46,2010-01-14 10:13:00,2010-09-07 11:55:00,93,1
13788.0,1,3.75,2010-07-22 15:50:00,2010-07-22 15:50:00,140,1
13789.0,1,239.45999999999998,2010-11-16 15:31:00,2010-11-16 15:31:00,23,0
13792.0,1,188.4,2010-10-13 11:05:00,2010-10-13 11:05:00,57,0
13793.0,1,96.0,2010-03-03 08:25:00,2010-03-03 08:25:00,281,1
13794.0,1,126.03,2010-06-11 12:30:00,2010-06-11 12:30:00,181,1
13795.0,4,836.3,2010-03-12 12:44:00,2010-11-16 17:25:00,23,0
13796.0,1,289.7,2010-07-28 14:45:00,2010-07-28 14:45:00,134,1
13797.0,3,1179.45,2010-03-02 12:17:00,2010-09-29 10:34:00,71,0
13798.0,54,38683.02,2009-12-08 16:21:00,2010-12-02 17:24:00,7,0
13799.0,7,2114.71,2010-03-05 16:39:00,2010-09-21 12:02:00,79,0
13800.0,2,1121.24,2009-12-03 10:03:00,2010-10-05 14:19:00,65,0
13802.0,16,21659.69,2010-02-16 10:11:00,2010-11-30 12:28:00,9,0
13803.0,2,1061.84,2010-03-31 10:00:00,2010-10-04 10:52:00,66,0
13804.0,2,572.73,2010-09-29 10:26:00,2010-09-30 16:20:00,70,0
13807.0,3,422.2,2009-12-04 12:41:00,2010-12-07 15:48:00,2,0
13809.0,2,524.65,2010-09-05 11:42:00,2010-11-10 09:35:00,29,0
13813.0,4,1398.61,2009-12-06 10:16:00,2010-06-30 08:50:00,162,1
13814.0,1,678.2,2010-06-30 14:12:00,2010-06-30 14:12:00,162,1
13815.0,4,3448.38,2010-02-12 10:26:00,2010-10-29 11:42:00,41,0
13818.0,1,61.28,2010-10-06 12:35:00,2010-10-06 12:35:00,64,0
13819.0,3,1502.0,2009-12-01 16:18:00,2010-02-08 15:30:00,304,1
13820.0,3,660.65,2010-01-28 12:26:00,2010-10-17 13:46:00,53,0
13821.0,4,1025.09,2010-01-04 13:36:00,2010-11-11 13:24:00,28,0
13823.0,5,2445.79,2009-12-15 14:34:00,2010-11-24 13:32:00,15,0
13824.0,7,1615.82,2010-03-12 15:17:00,2010-11-25 17:33:00,14,0
13825.0,2,255.59,2009-12-09 14:30:00,2010-03-28 11:02:00,256,1
13829.0,1,102.0,2010-10-14 18:19:00,2010-10-14 18:19:00,56,0
13830.0,1,156.85000000000002,2010-05-07 12:24:00,2010-05-07 12:24:00,216,1
13831.0,13,4820.59,2009-12-10 14:50:00,2010-12-05 12:13:00,4,0
13832.0,1,561.49,2010-10-13 14:41:00,2010-10-13 14:41:00,57,0
13833.0,1,316.56,2010-10-31 14:11:00,2010-10-31 14:11:00,39,0
13834.0,2,324.19,2010-02-08 12:52:00,2010-05-12 10:27:00,211,1
13835.0,3,260.7,2010-03-04 08:26:00,2010-07-08 11:50:00,154,1
13836.0,2,620.37,2010-10-21 13:27:00,2010-11-05 13:31:00,34,0
13838.0,7,1274.3600000000001,2010-05-09 11:40:00,2010-12-05 10:45:00,4,0
13839.0,1,139.95000000000002,2010-08-10 13:52:00,2010-08-10 13:52:00,121,1
13840.0,1,651.4,2010-10-19 13:34:00,2010-10-19 13:34:00,51,0
13842.0,10,2244.29,2010-02-16 15:54:00,2010-12-08 10:39:00,1,0
13843.0,1,319.75,2010-11-23 17:48:00,2010-11-23 17:48:00,16,0
13846.0,1,442.73,2010-11-05 09:47:00,2010-11-05 09:47:00,34,0
13847.0,1,310.72,2009-12-20 10:41:00,2009-12-20 10:41:00,354,1
13848.0,6,2080.0,2009-12-09 16:17:00,2010-12-08 15:10:00,1,0
13849.0,3,1931.35,2010-03-25 12:03:00,2010-11-07 12:13:00,32,0
13851.0,5,1955.0,2010-01-29 11:54:00,2010-11-25 11:34:00,14,0
13852.0,1,187.35000000000002,2010-04-08 09:06:00,2010-04-08 09:06:00,245,1
13854.0,15,4144.44,2010-01-08 11:28:00,2010-12-09 10:48:00,0,0
13855.0,4,1310.3400000000001,2009-12-08 16:56:00,2010-07-27 09:53:00,135,1
13856.0,8,753.53,2010-03-30 15:40:00,2010-09-02 18:24:00,98,1
13857.0,6,1001.01,2010-05-17 14:21:00,2010-11-11 12:54:00,28,0
13859.0,1,314.7,2010-06-28 15:36:00,2010-06-28 15:36:00,164,1
13861.0,2,273.26,2010-06-27 11:37:00,2010-10-06 14:20:00,64,0
13862.0,1,346.73,2010-11-15 13:43:00,2010-11-15 13:43:00,24,0
13863.0,3,933.77,2010-04-25 13:09:00,2010-08-31 12:57:00,100,1
13864.0,1,662.4000000000001,2010-11-18 12:50:00,2010-11-18 12:50:00,21,0
13869.0,6,5006.62,2010-01-17 14:53:00,2010-11-23 13:36:00,16,0
13870.0,7,2941.14,2010-02-08 12:08:00,2010-11-17 15:47:00,22,0
13871.0,4,1482.6,2009-12-20 13:09:00,2010-10-07 12:56:00,63,0
13872.0,3,919.57,2009-12-14 09:56:00,2010-06-30 15:35:00,162,1
13873.0,5,649.32,2010-03-03 12:31:00,2010-11-21 11:47:00,18,0
13874.0,6,1508.7,2010-02-04 18:39:00,2010-07-23 12:59:00,139,1
13875.0,9,3027.58,2009-12-17 10:30:00,2010-11-17 13:12:00,22,0
13877.0,2,332.44,2010-01-19 10:53:00,2010-08-26 17:19:00,105,1
13878.0,3,1191.53,2010-04-14 13:50:00,2010-06-10 10:15:00,182,1
13879.0,1,395.5,2010-03-04 10:49:00,2010-03-04 10:49:00,280,1
13880.0,5,1171.89,2010-05-26 14:29:00,2010-12-07 14:00:00,2,0
13881.0,23,28019.58,2010-03-04 14:41:00,2010-11-29 16:24:00,10,0
13883.0,10,3885.54,2009-12-08 17:26:00,2010-11-01 14:45:00,38,0
13884.0,5,1100.88,2010-08-26 19:57:00,2010-11-28 11:45:00,11,0
13888.0,5,1563.42,2010-05-13 11:57:00,2010-10-31 11:09:00,39,0
13889.0,5,1574.3300000000002,2010-01-22 14:32:00,2010-11-22 13:25:00,17,0
13890.0,4,1043.57,2009-12-06 15:15:00,2010-11-30 12:46:00,9,0
13891.0,3,863.5600000000001,2010-05-06 16:02:00,2010-11-26 15:57:00,13,0
13892.0,2,634.68,2010-05-13 10:32:00,2010-08-19 09:07:00,112,1
13895.0,2,1415.45,2009-12-03 13:09:00,2010-07-12 10:46:00,150,1
13896.0,1,388.55,2010-03-24 08:55:00,2010-03-24 08:55:00,260,1
13897.0,2,849.56,2010-01-31 13:48:00,2010-09-27 13:36:00,73,0
13898.0,1,530.47,2010-10-24 15:42:00,2010-10-24 15:42:00,46,0
13900.0,3,869.64,2010-03-25 13:46:00,2010-11-15 14:48:00,24,0
13901.0,10,2809.14,2010-01-05 09:29:00,2010-11-30 15:21:00,9,0
13902.0,5,34095.26,2009-12-15 10:02:00,2010-03-17 13:09:00,267,1
13903.0,1,165.45000000000002,2010-11-04 17:44:00,2010-11-04 17:44:00,35,0
13905.0,1,312.65,2009-12-07 11:41:00,2009-12-07 11:41:00,367,1
13906.0,1,42.0,2010-10-26 15:00:00,2010-10-26 15:00:00,44,0
13907.0,1,136.8,2010-01-17 12:22:00,2010-01-17 12:22:00,326,1
13909.0,2,286.6,2010-07-06 16:52:00,2010-10-12 17:22:00,58,0
13911.0,11,1654.08,2010-03-01 16:31:00,2010-11-25 16:16:00,14,0
13912.0,1,124.95,2010-10-12 08:43:00,2010-10-12 08:43:00,58,0
13913.0,1,42.22,2010-07-21 10:11:00,2010-07-21 10:11:00,141,1
13915.0,1,70.80000000000001,2010-11-10 15:17:00,2010-11-10 15:17:00,29,0
13916.0,4,1275.81,2010-02-02 10:06:00,2010-09-02 10:04:00,98,1
13919.0,2,975.87,2010-06-17 09:30:00,2010-10-11 11:53:00,59,0
13920.0,4,1774.68,2010-05-26 15:48:00,2010-10-04 12:37:00,66,0
13921.0,4,730.7,2009-12-18 12:19:00,2010-11-02 16:32:00,37,0
13922.0,2,692.95,2010-08-29 14:36:00,2010-09-28 17:26:00,72,0
13927.0,1,359.27,2010-09-28 16:12:00,2010-09-28 16:12:00,72,0
13929.0,9,2651.45,2010-01-14 07:25:00,2010-10-19 09:50:00,51,0
13931.0,9,4019.85,2009-12-03 10:26:00,2010-11-12 12:12:00,27,0
13935.0,3,6116.92,2010-02-25 16:01:00,2010-04-22 11:21:00,231,1
13936.0,2,563.08,2010-10-21 14:21:00,2010-11-22 10:34:00,17,0
13937.0,1,721.28,2010-11-02 12:37:00,2010-11-02 12:37:00,37,0
13939.0,4,992.41,2010-04-06 12:43:00,2010-10-04 14:35:00,66,0
13941.0,11,6009.34,2009-12-16 16:10:00,2010-12-02 10:17:00,7,0
13942.0,1,320.0,2010-06-23 12:35:00,2010-06-23 12:35:00,169,1
13943.0,1,246.54,2010-05-11 11:30:00,2010-05-11 11:30:00,212,1
13944.0,1,200.43,2010-02-24 15:02:00,2010-02-24 15:02:00,288,1
13945.0,2,854.15,2010-08-17 09:59:00,2010-11-10 10:00:00,29,0
13946.0,3,1314.66,2009-12-04 11:07:00,2010-11-28 16:21:00,11,0
13948.0,3,446.76,2009-12-04 12:14:00,2010-10-24 13:46:00,46,0
13952.0,12,9572.45,2009-12-16 09:41:00,2010-11-24 14:29:00,15,0
13953.0,5,3125.0,2009-12-11 12:58:00,2010-10-26 15:16:00,44,0
13955.0,1,222.21,2010-11-29 17:35:00,2010-11-29 17:35:00,10,0
13957.0,3,458.25,2010-02-19 10:32:00,2010-10-18 10:02:00,52,0
13958.0,8,4709.2300000000005,2009-12-05 13:12:00,2010-11-25 10:11:00,14,0
13959.0,3,477.98,2010-07-16 15:11:00,2010-11-05 16:52:00,34,0
13961.0,1,538.4,2010-11-12 14:40:00,2010-11-12 14:40:00,27,0
13962.0,1,193.25,2010-09-30 10:35:00,2010-09-30 10:35:00,70,0
13963.0,14,2347.33,2010-04-21 16:20:00,2010-12-07 09:21:00,2,0
13964.0,2,438.9,2010-10-05 12:38:00,2010-11-17 13:53:00,22,0
13965.0,3,996.61,2010-01-05 15:21:00,2010-08-20 10:40:00,111,1
13966.0,1,390.86,2010-09-30 13:08:00,2010-09-30 13:08:00,70,0
13967.0,1,85.6,2010-11-08 13:24:00,2010-11-08 13:24:00,31,0
13968.0,1,123.66,2010-10-12 13:22:00,2010-10-12 13:22:00,58,0
13969.0,18,4311.93,2010-03-25 13:15:00,2010-12-09 19:32:00,0,0
13970.0,2,846.55,2010-09-28 11:53:00,2010-11-18 13:21:00,21,0
13971.0,6,1909.31,2010-01-26 09:51:00,2010-10-12 08:51:00,58,0
13974.0,1,264.13,2010-05-06 17:55:00,2010-05-06 17:55:00,217,1
13975.0,6,2832.56,2010-02-02 13:13:00,2010-11-11 16:18:00,28,0
13976.0,3,834.38,2010-02-09 13:08:00,2010-07-21 09:27:00,141,1
13977.0,1,519.8100000000001,2010-10-24 14:08:00,2010-10-24 14:08:00,46,0
13979.0,6,2546.36,2009-12-03 10:02:00,2010-11-11 14:10:00,28,0
13980.0,4,599.78,2010-02-21 14:18:00,2010-09-26 12:58:00,74,0
13981.0,1,331.14,2010-10-20 10:03:00,2010-10-20 10:03:00,50,0
13982.0,6,2573.7799999999997,2010-01-20 14:04:00,2010-12-09 13:57:00,0,0
13983.0,10,4505.02,2009-12-09 13:53:00,2010-12-08 10:38:00,1,0
13984.0,8,1128.09,2009-12-07 11:51:00,2010-12-08 15:58:00,1,0
13985.0,7,2960.73,2010-02-09 13:56:00,2010-11-30 08:58:00,9,0
13987.0,2,682.54,2010-11-04 09:54:00,2010-11-25 10:20:00,14,0
13988.0,2,609.84,2010-03-24 11:05:00,2010-11-21 12:40:00,18,0
13989.0,3,759.98,2010-05-25 12:13:00,2010-09-01 13:58:00,99,1
13992.0,2,142.7,2010-09-02 17:04:00,2010-11-24 15:42:00,15,0
13993.0,10,3309.35,2009-12-03 11:57:00,2010-11-25 11:03:00,14,0
13995.0,9,2508.32,2009-12-18 12:43:00,2010-11-25 16:31:00,14,0
13996.0,2,895.76,2010-11-05 15:07:00,2010-11-18 16:27:00,21,0
13997.0,3,382.31,2010-06-07 17:33:00,2010-07-08 18:06:00,154,1
13998.0,3,566.7,2010-05-12 13:18:00,2010-09-19 10:20:00,81,0
13999.0,17,5600.45,2009-12-05 12:42:00,2010-11-30 09:46:00,9,0
14000.0,4,1410.68,2009-12-02 09:50:00,2010-10-21 15:35:00,49,0
14001.0,7,2487.01,2010-08-03 12:49:00,2010-12-01 12:58:00,8,0
14003.0,1,209.41,2009-12-07 08:53:00,2009-12-07 08:53:00,367,1
14004.0,4,1675.81,2010-09-30 09:39:00,2010-11-11 13:26:00,28,0
14006.0,4,1234.48,2010-02-25 09:45:00,2010-06-29 12:43:00,163,1
14007.0,1,79.48,2010-07-15 09:06:00,2010-07-15 09:06:00,147,1
14008.0,1,509.04,2010-10-03 13:09:00,2010-10-03 13:09:00,67,0
14009.0,1,404.3,2010-09-03 12:08:00,2010-09-03 12:08:00,97,1
14010.0,2,445.15,2010-05-23 12:46:00,2010-05-23 13:00:00,200,1
14011.0,2,457.82,2010-04-11 13:40:00,2010-08-16 15:31:00,115,1
14013.0,2,611.5500000000001,2010-03-26 10:02:00,2010-11-24 16:16:00,15,0
14014.0,2,1443.03,2010-05-12 09:04:00,2010-11-28 14:56:00,11,0
14016.0,7,7062.2,2010-01-08 14:12:00,2010-11-08 15:42:00,31,0
14017.0,1,229.75,2010-05-17 14:52:00,2010-05-17 14:52:00,206,1
14018.0,1,367.15000000000003,2010-03-04 14:23:00,2010-03-04 14:23:00,280,1
14020.0,2,606.21,2010-06-28 15:29:00,2010-08-20 13:09:00,111,1
14021.0,4,1084.68,2010-04-26 11:22:00,2010-11-30 15:14:00,9,0
14022.0,1,352.15000000000003,2010-08-10 09:38:00,2010-08-10 09:38:00,121,1
14024.0,1,318.04,2010-11-14 10:51:00,2010-11-14 10:51:00,25,0
14025.0,8,4057.9,2010-05-05 09:56:00,2010-09-01 10:11:00,99,1
14026.0,2,713.11,2010-03-24 14:10:00,2010-08-26 10:31:00,105,1
14028.0,3,10396.5,2010-06-07 12:02:00,2010-06-07 13:33:00,185,1
14030.0,14,5902.2,2009-12-10 17:27:00,2010-12-08 16:29:00,1,0
14031.0,27,23712.31,2009-12-03 15:35:00,2010-12-09 17:34:00,0,0
14032.0,6,1874.68,2009-12-14 12:02:00,2010-12-08 10:53:00,1,0
14033.0,1,109.44,2010-06-02 15:10:00,2010-06-02 15:10:00,190,1
14035.0,4,1428.7,2010-04-06 12:39:00,2010-10-29 10:10:00,41,0
14037.0,4,689.75,2009-12-07 11:39:00,2010-08-18 12:52:00,113,1
14038.0,2,1509.5,2010-02-04 08:56:00,2010-11-07 14:52:00,32,0
14039.0,1,115.08000000000001,2010-05-13 10:15:00,2010-05-13 10:15:00,210,1
14040.0,23,9030.65,2009-12-01 12:14:00,2010-11-18 13:01:00,21,0
14042.0,1,431.98,2009-12-14 15:07:00,2009-12-14 15:07:00,360,1
14043.0,2,304.25,2009-12-10 15:56:00,2010-08-05 18:18:00,126,1
14044.0,6,2470.28,2010-01-24 15:14:00,2010-10-17 13:28:00,53,0
14045.0,13,9653.279999999999,2010-01-08 10:08:00,2010-12-01 11:32:00,8,0
14047.0,10,2946.42,2010-02-01 10:05:00,2010-12-02 10:09:00,7,0
14048.0,2,338.76,2010-11-22 14:08:00,2010-11-22 14:21:00,17,0
14049.0,9,7557.3099999999995,2010-04-01 14:52:00,2010-11-17 10:44:00,22,0
14051.0,15,6823.610000000001,2009-12-03 11:53:00,2010-12-08 12:49:00,1,0
14052.0,1,255.45,2010-11-14 11:37:00,2010-11-14 11:37:00,25,0
14053.0,2,312.05,2010-08-10 11:02:00,2010-11-07 14:50:00,32,0
14055.0,2,795.3199999999999,2009-12-16 15:11:00,2010-05-11 10:24:00,212,1
14057.0,5,2190.88,2009-12-03 13:17:00,2010-11-23 08:38:00,16,0
14058.0,2,469.19,2010-06-27 11:29:00,2010-09-03 09:31:00,97,1
14060.0,13,3378.66,2010-03-11 09:47:00,2010-12-08 12:40:00,1,0
14061.0,3,917.4300000000001,2009-12-01 18:03:00,2010-07-20 17:22:00,142,1
14062.0,12,15139.35,2009-12-10 14:28:00,2010-11-30 11:00:00,9,0
14063.0,9,22710.2,2009-12-08 13:46:00,2010-09-27 16:18:00,73,0
14064.0,10,1978.68,2010-01-21 13:22:00,2010-10-05 13:20:00,65,0
14065.0,3,891.02,2010-10-04 12:03:00,2010-11-15 16:13:00,24,0
14068.0,3,1262.52,2010-01-31 10:10:00,2010-04-15 14:28:00,238,1
14069.0,2,230.06,2010-05-27 12:30:00,2010-07-13 12:12:00,149,1
14070.0,1,326.55,2010-01-24 12:27:00,2010-01-24 12:27:00,319,1
14072.0,1,390.85,2010-02-11 12:31:00,2010-02-11 12:31:00,301,1
14074.0,1,219.39999999999998,2010-03-26 13:55:00,2010-03-26 13:55:00,258,1
14075.0,3,792.61,2010-06-16 14:47:00,2010-11-01 13:15:00,38,0
14077.0,1,115.66,2010-11-09 16:01:00,2010-11-09 16:01:00,30,0
14078.0,4,643.26,2010-03-28 15:05:00,2010-12-01 12:54:00,8,0
14079.0,1,243.63,2010-01-26 17:19:00,2010-01-26 17:19:00,317,1
14080.0,4,1070.08,2009-12-02 15:01:00,2010-10-22 14:04:00,48,0
14081.0,9,4435.58,2009-12-10 18:27:00,2010-12-05 15:47:00,4,0
